0|Arte abstracta, Arte não figurativa
11HH(BARBARA)36|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - penitência da santa
11HH(BARBARA)37|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - santa meditando, em êxtase
11HH(BARBARA)4|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - actividades e eventos não milagrosos ~ santa
11HH(BARBARA)5|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - actividades e eventos milagrosos ~ santa
11HH(BARBARA)59|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - estigmatização da santa
11HH(BARBARA)6|martírio, sofrimento, infortúnio, morte de Santa Bárbara
11HH(BARBARA)61|Santa Bárbara sofrendo
11HH(BARBARA)611|o pai de Santa Bárbara, Dióscoro, mandou construir uma torre, onde fecha a sua filha
11HH(BARBARA)612|Uma terceira janela é acrescentada à torre onde Santa Bárbara está trancada
11HH(BARBARA)613|Santa Bárbara é baptizada em segredo
11HH(BARBARA)614|disputa entre Santa Bárbara e seu pai Dióscoro
11HH(BARBARA)615|Santa Bárbara escapa da torre, sendo perseguida por seu pai, e esconde-se na fenda de uma rocha
11HH(BARBARA)616|um pastor denuncia o esconderijo de Santa Bárbara a seu pai; como punição as suas ovelhas são transformadas em gafanhotos
11HH(BARBARA)62|martírio de Santa Bárbara
11HH(BARBARA)621|Santa Bárbara é levada perante o juiz
11HH(BARBARA)622|os seios de Santa Bárbara são cortados 
11HH(BARBARA)623|Santa Bárbara é queimada com tochas
11HH(BARBARA)68|Santa Bárbara é decapitada por seu pai Dióscoro, normalmente representado usando um turbante e empunhando uma cimitarra (espada); por vezes Dióscoro é atingido por um raio
11HH(BARBARA)69|martírio, sofrimento, infortúnio, morte de Santa Bárbara - maus tratos do cadáver da santa
11HH(BARBARA)7|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - apoteose, glória, triunfo da santa
11HH(BARBARA)8|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - ocorrências post-mortem
11HH(BARBARA)81|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - descoberta, transporte das relíquias da santa
11HH(BARBARA)82|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - milagres que ocorrem durante o manuseamento das relíquias da santa
11HH(BARBARA)83|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - acções póstumas, aparições da santa
11HH(BARBARA)84|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - beatificação, canonização da santa
11HH(BARBARA)9|a virgem mártir Bárbara; possíveis atributos: livros, (bola de) canhão, coroa, cruz, cálice com hóstia, Dióscoro (seu pai), pena de pavão, espada, tochas, ferramentas de pedreiro, torre - retrato da santa
11HH(BRIDGET)|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa
11HH(BRIDGET)0|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - santa representada em grupo
11HH(BRIDGET)1|iconografia específica ~ Santa Brígida
11HH(BRIDGET)11|iconografia específica ~ Santa Brígida - santa como padroeira, protectora, intercessora
11HH(BRIDGET)119|iconografia específica ~ Santa Brígida - santa protegendo os devotos sob o manto, "Schutzmantel"
11HH(BRIDGET)12|Santa Brígida à sua secretária, recebendo o ditado de um anjo
11HH(BRIDGET)13|Santa Brígida dando a Regra da sua Ordem às freiras
11HH(BRIDGET)131|Santa Brígida dando a Regra da sua Ordem às freiras - santa ~ confirmação da Ordem, aprovação da(s) Regra(s)
11HH(BRIDGET)2|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - primeiros anos da vida da santa
11HH(BRIDGET)3|devoção pessoal de Santa Brígida
11HH(BRIDGET)31|devoção pessoal de Santa Brígida - vocação, conversão da santa
11HH(BRIDGET)32|devoção pessoal de Santa Brígida - baptismo, consagração, professar votos
11HH(BRIDGET)33|devoção pessoal de Santa Brígida - renúncia de bens materiais, vida ascética da santa
11HH(BRIDGET)34|Santa Brígida ajoelhando perante uma visão do nascimento de Cristo; a Virgem Maria adora o Menino Jesus
11HH(BRIDGET)35|devoção pessoal de Santa Brígida - tentações da santa
11HH(BRIDGET)36|devoção pessoal de Santa Brígida - penitência da santa
11HH(BRIDGET)37|devoção pessoal de de Santa Brígida - santa meditando, em êxtase
11HH(BRIDGET)4|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - actividades e eventos não milagrosos ~ santa
11HH(BRIDGET)5|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - actividades e eventos milagrosos ~ santa
11HH(BRIDGET)59|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - estigmatização da santa
11HH(BRIDGET)6|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - martírio, sofrimento, infortúnio, morte da santa
11HH(BRIDGET)68|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - morte, leito de morte da santa
11HH(BRIDGET)69|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - maus tratos do cadáver da santa
11HH(BRIDGET)7|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - apoteose, glória, triunfo da santa
11HH(BRIDGET)8|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - ocorrências post-mortem
11HH(BRIDGET)81|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - descoberta, transporte das relíquias da santa
11HH(BRIDGET)82|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - milagres que ocorrem durante o manuseamento das relíquias da santa
11HH(BRIDGET)83|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - acções póstumas, aparições da santa
11HH(BRIDGET)84|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - beatificação, canonização de Santa
11HH(BRIDGET)9|a fundadora da Ordem das Brigidinas, a viúva Brígida (Birgitta) da Suécia; possíveis atributos: faixa sobre véu com cinco pontos vermelhos, livro, vela, coração com cruz, tinteiro, chapéu de peregrino, bordão, bolsa - retrato da santa
11HH(BRIGID)|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso
11HH(BRIGID)0|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - santa representada em grupo
11HH(BRIGID)1|iconografia específica ~ Santa Brígida
11HH(BRIGID)11|Santa Brígida como vaqueira, lavradora ou pastora com animais domésticos e utensílios agrícolas
11HH(BRIGID)119|Santa Brígida como vaqueira, lavradora ou pastora com animais domésticos e utensílios agrícolas - santa protegendo os devotos sob o manto, "Schutzmantel"
11HH(BRIGID)12|iconografia específica ~  Santa Brígida - santa escrevendo, estudando, ensinando, ditando
11HH(BRIGID)13|iconografia específica ~  Santa Brígida - santa como fundadora da Ordem
11HH(BRIGID)131|iconografia específica ~  Santa Brígida - santa ~ confirmação da Ordem, a aprovação da(s) Regra(s)
11HH(BRIGID)2|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - primeiros anos da vida da santa
11HH(BRIGID)3|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - devoção pessoal da santa
11HH(BRIGID)31|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - vocação, conversão da santa
11HH(BRIGID)32|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - baptismo, consagração, professar votos
11HH(BRIGID)33|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - renúncia de bens materiais, vida ascética da santa
11HH(BRIGID)34|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - visão(ões), casamento místico da santa
11HH(BRIGID)35|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - tentações da santa
11HH(BRIGID)36|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - penitência da santa
11HH(BRIGID)37|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - santa meditando, em êxtase
11HH(BRIGID)4|actividades e eventos não milagrosos ~ Santa Brígida
11HH(BRIGID)41|Santa Brígida dando manteiga (e leite) aos pobres
11HH(BRIGID)42|Santa Brígida batendo manteiga
11HH(BRIGID)5|actividades e eventos milagrosos ~ Santa Brígida
11HH(BRIGID)51|curas milagrosas de Santa Brígida
11HH(BRIGID)52|Santa Brígida multiplicando comida
11HH(BRIGID)59|actividades e eventos milagrosos ~ Santa Brígida - estigmatização da santa
11HH(BRIGID)6|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - martírio, sofrimento, infortúnio, morte da santa
11HH(BRIGID)68|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - morte, leito de morte da santa
11HH(BRIGID)69|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - maus tratos do cadáver da santa
11HH(BRIGID)7|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - apoteose, glória, triunfo da santa
11HH(BRIGID)8|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - ocorrências post-mortem
11HH(BRIGID)81|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - descoberta, transporte das relíquias da santa
11HH(BRIGID)82|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - milagres que ocorrem durante o manuseamento das relíquias da santa
11HH(BRIGID)83|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - acções póstumas, aparições da santa
11HH(BRIGID)84|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - beatificação, canonização da santa
11HH(BRIGID)9|a abadessa de Kildare, Brígida (Bridget) da Irlanda; possíveis atributos: vaca, chama, ganso - retrato da santa
11HH(CAPITAL VIRGINS, FOUR)|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia
11HH(CAPITAL VIRGINS, FOUR)0|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa representada em grupo
11HH(CAPITAL VIRGINS, FOUR)1|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - iconografia específica ~ santa
11HH(CAPITAL VIRGINS, FOUR)11|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa como padroeira, protectora, intercessora
11HH(CAPITAL VIRGINS, FOUR)119|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa protegendo os devotos sob o manto, "Schutzmantel"
11HH(CAPITAL VIRGINS, FOUR)12|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa escrevendo, estudando, ensinando, ditando 
11HH(CAPITAL VIRGINS, FOUR)13|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa como fundadora da Ordem
11HH(CAPITAL VIRGINS, FOUR)131|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa ~ confirmação da Ordem, aprovação da(s) Regra(s)
11HH(CAPITAL VIRGINS, FOUR)2|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - primeiros anos da vida da santa
11HH(CAPITAL VIRGINS, FOUR)3|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - devoção pessoal da santa
11HH(CAPITAL VIRGINS, FOUR)31|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - vocação, conversão da santa
11HH(CAPITAL VIRGINS, FOUR)32|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - baptismo, consagração, professar votos
11HH(CAPITAL VIRGINS, FOUR)33|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - renúncia de bens materiais, vida ascética da santa
11HH(CAPITAL VIRGINS, FOUR)34|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - visão(ões), casamento místico da santa
11HH(CAPITAL VIRGINS, FOUR)35|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - tentações da santa
11HH(CAPITAL VIRGINS, FOUR)36|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - penitência da santa
11HH(CAPITAL VIRGINS, FOUR)37|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - santa meditando, em êxtase
11HH(CAPITAL VIRGINS, FOUR)4|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - actividades e eventos não milagrosos ~ santa
11HH(CAPITAL VIRGINS, FOUR)5|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - actividades e eventos milagrosos ~ santa
11HH(CAPITAL VIRGINS, FOUR)59|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - estigmatização da santa
11HH(CAPITAL VIRGINS, FOUR)6|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - martírio, sofrimento, infortúnio, morte da santa
11HH(CAPITAL VIRGINS, FOUR)68|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - morte, leito de morte da santa
11HH(CAPITAL VIRGINS, FOUR)69|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - maus tratos do cadáver da santa
11HH(CAPITAL VIRGINS, FOUR)7|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - apoteose, glória, triunfo da santa
11HH(CAPITAL VIRGINS, FOUR)8|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - ocorrências post-mortem
11HH(CAPITAL VIRGINS, FOUR)81|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - descoberta, transporte das relíquias da santa
11HH(CAPITAL VIRGINS, FOUR)82|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - milagres que ocorrem durante o manuseamento das relíquias da santa
11HH(CAPITAL VIRGINS, FOUR)83|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - acções póstumas, aparições da santa
11HH(CAPITAL VIRGINS, FOUR)84|grupo dos seguintes santos ("Virgines Capitales"): Bárbara, Catarina de Alexandria, e Margarida; mais tarde também Doroteia - beatificação, canonização da santa
11HH(CAPITAL VIRGINS, FOUR)9|grupo dos seguintes São te 'Quatro Virgins "(" Virgines Capitales'), juntamente com Barbara, Catarina de Alessandria e Margaret, em seguida, também Dorotea - retrato da santa
11HH(CATHERINE OF SIENA)|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas
11HH(CATHERINE OF SIENA)0|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa representada em grupo
11HH(CATHERINE OF SIENA)1|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - iconografia específica ~ santa
11HH(CATHERINE OF SIENA)11|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa como padroeira, protectora, intercessora
11HH(CATHERINE OF SIENA)119|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa protegendo os devotos sob o manto, "Schutzmantel"
11HH(CATHERINE OF SIENA)12|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa escrevendo, estudando, ensinando, ditando
11HH(CATHERINE OF SIENA)13|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa como fundadora da Ordem
11HH(CATHERINE OF SIENA)131|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - santa ~ confirmação da Ordem, aprovação da(s) Regra(s)
11HH(CATHERINE OF SIENA)2|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - primeiros anos da vida da santa
11HH(CATHERINE OF SIENA)3|devoção pessoal de Santa Catarina de Siena
11HH(CATHERINE OF SIENA)31|devoção pessoal de Santa Catarina de Siena - vocação, conversão da santa
11HH(CATHERINE OF SIENA)32|devoção pessoal de Santa Catarina de Siena - baptismo, consagração, professar votos
11HH(CATHERINE OF SIENA)33|devoção pessoal de Santa Catarina de Siena - renúncia de bens materiais, vida ascética do santo
11HH(CATHERINE OF SIENA)34|visões de Santa Catarina de Siena
11HH(CATHERINE OF SIENA)341|o casamento místico de Santa Catarina de Siena: ela ajoelha-se para receber uma aliança do Menino Jesus (no colo da Virgem Maria), ou de Cristo
11HH(CATHERINE OF SIENA)342|Cristo oferecendo a Santa Catarina de Siena a escolha entre duas coroas, uma de ouro e pedras preciosas, e outra de espinhos; Santa Catarina ajoelhando-se diante dele, toma a coroa de espinhos
11HH(CATHERINE OF SIENA)343|Santa Catarina de Siena e Cristo trocando corações
11HH(CATHERINE OF SIENA)344|Santa Catarina de Siena recebendo a comunhão de Cristo
11HH(CATHERINE OF SIENA)345|Santa Catarina de Siena tocando ou beijando as chagas de Cristo
11HH(CATHERINE OF SIENA)35|devoção pessoal de Santa Catarina de Siena - tentações da santa
11HH(CATHERINE OF SIENA)36|devoção pessoal de Santa Catarina de Siena - penitência da santa
11HH(CATHERINE OF SIENA)37|devoção pessoal de Santa Catarina de Siena - santa meditando, em êxtase
11HH(CATHERINE OF SIENA)4|actividades e eventos não milagrosos ~ Santa Catarina de Siena
11HH(CATHERINE OF SIENA)41|o Papa Gregório XI regressa de Avinhão a Roma após uma visita de Santa Catarina de Siena
11HH(CATHERINE OF SIENA)5|actividades e eventos milagrosos ~ Santa Catarina de Siena
11HH(CATHERINE OF SIENA)51|Santa Catarina de Siena junto ao túmulo de Inês de Montepulciano: quando se curva para beijar os pés de Inês, estes elevam-se até aos seus lábios
11HH(CATHERINE OF SIENA)52|curas milagrosas de Santa Catarina de Siena
11HH(CATHERINE OF SIENA)59|Santa Catarina de Siena, ajoelhando-se diante de um crucifixo, ou desfalecendo nos braços de duas freiras, recebe os estigmas
11HH(CATHERINE OF SIENA)6|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - martírio, sofrimento, infortúnio, morte da santa
11HH(CATHERINE OF SIENA)68|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - morte, leito de morte da santa
11HH(CATHERINE OF SIENA)69|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - maus tratos do cadáver da santa
11HH(CATHERINE OF SIENA)7|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - apoteose, glória, triunfo do santo
11HH(CATHERINE OF SIENA)8|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - ocorrências post-mortem
11HH(CATHERINE OF SIENA)81|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - descoberta, transporte das relíquias do santo
11HH(CATHERINE OF SIENA)82|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - milagres que ocorrem durante o manuseamento das relíquias da santa
11HH(CATHERINE OF SIENA)83|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - acções póstumas, aparições da santa
11HH(CATHERINE OF SIENA)84|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - beatificação, canonização da santa
11HH(CATHERINE OF SIENA)9|a virgem e terciária dominicana, Catarina de Siena; possíveis atributos: livro, cruz, coroa de espinhos, crucifixo, demónio sob os pés, coração (com cruz), lírio, vítima da peste, anel, rosário, estigmas - retrato da santa
11HH(CATHERINE)|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda
11HH(CATHERINE)0|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda -santa representada em grupo
11HH(CATHERINE)1|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - iconografia específica ~ santa
11HH(CATHERINE)11|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - santa como padroeira, protectora, intercessora
11HH(CATHERINE)119|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda -santa protegendo os devotos sob o manto, "Schutzmantel"
11HH(CATHERINE)12|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - santa escrevendo, estudando, ensinando, ditando
11HH(CATHERINE)13|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - santa como  fundadora da Ordem
11HH(CATHERINE)131|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - santa ~ confirmação da Ordem, aprovação da(s) Regra(s)
11HH(CATHERINE)2|a virgem mártir Catarina de Alexandria; possíveis atributos: livro, coroa, imperador Maximino, palma, anel, espada, roda - primeiros anos da vida da santa
11HH(CATHERINE)3|devoção pessoal de Santa Catarina
